Active,x1,pmv1,x2,pmv2,x3,pmv3,x4,pmv4,x5,pmv5,LUMO,HOMO,GapHL,Dipole_Moment,ASA,a_aro,a_count,a_heavy,balabanJ,chi0,KierFlex,lip_acc,lip_don,logS,mr,rings,vdw_area,vdw_vol,Weight,weinerPath,weinerPol,zagreb,apol,bpol,McGowan_Volume,PetitjeanNumber,CPCM1,CPCM2,CPCM3,CPCM4,CPCM5,SMD1,SMD2,SMD3,SMD4,SMD5,mol
1,71.5413971,371.855011,68.5789032,772.865967,330.147247,350.688446,-4.70890999,365.673065,50.4720345,372.114319,0.01448,-0.33595,-9.535760988,0.8959,477.61005,12,37,18,1.7105824,12.372033,2.4039092,1,1,-3.6687,7.6288419,3,246.23988,368.38074,237.34599,569,29,94,43.689067,21.430933,2.0199,0.444444444,-207.8740241,-206.8179858,-206.8389772,-208.2998922,-208.6460077,-216.3986742,-213.9992614,-213.6937885,-213.305183,-207.4250086,N(C)[C@H]1c2c([C@H](c3ccccc3)CC1)cccc2
1,70.7070923,356.147369,75.057724,764.120667,312.212463,327.738312,-1.60538816,404.324921,50.5386887,355.887848,-0.01071,-0.31502,-8.280761996,1.2975,470.09424,6,33,15,2.5482726,11.259149,4.9595451,3,2,-1.11133,6.5472436,1,252.13918,313.56168,226.34399,372,21,68,37.264274,23.937726,1.8427,0.5,-182.4092051,-180.3382444,-180.37902,-183.2562259,-183.9499471,-187.6329064,-184.0612292,-183.7613823,-186.9604896,-185.1475941,S(Cc1c(CNCC)c(O)c(C)nc1)C
1,88.3332748,450.486664,89.9768143,956.165161,398.524323,420.319092,-3.66248131,481.505371,61.1981316,450.780304,-0.01289,-0.30963,-8.074770184,3.2294,584.62286,5,42,19,1.7064716,13.501789,7.066133,3,0,-4.0569901,8.6113796,2,313.35471,402.90616,297.491,810,23,90,49.076239,34.323761,2.3614,0.5,-230.5151507,-229.0887996,-229.1169981,-231.0951725,-231.5688103,-238.6705684,-235.4388811,-235.0448198,-236.7462511,-232.2607693,S(CCCCCC)c1c(C2=CCCN(C)C2)nsn1
1,34.611557,154.667709,49.3884201,373.718109,126.460243,126.527985,4.16806936,277.475006,24.7405396,155.950378,-0.03638,-0.43371,-10.81198503,1.7274,249.92262,0,8,7,3.5411971,6.0773501,3.1837652,0,0,-1.97148,1.8781518,0,110.0812,104.31097,180.92599,42,6,30,9.464793,7.195207,0.6362,0.333333333,-25.32088003,-24.40247833,-24.42072774,-25.69134973,-25.99243905,-26.05988983,-24.62629795,-24.47623439,-25.87608379,-22.57580432,Br[C@H](F)C(F)(F)F
1,117.422112,597.520325,117.795555,1237.54504,530.912842,562.19165,-4.76255894,627.713135,82.2382584,597.026428,-0.02809,-0.31166,-7.716393412,1.9905,707.10559,12,57,31,1.3630298,22.009861,6.267292,3,1,-5.1635699,11.656365,4,410.21997,564.05249,454.53198,2846,51,166,65.946618,39.475382,3.1495,0.466666667,-302.7365486,-300.0693323,-300.1223502,-303.8120861,-304.686145,-313.2091976,-308.1205995,-307.6343237,-311.7018237,-305.3122926,FC(F)(F)c1cc2[C@H](CCCN3CCN(CCO)CC3)c3c(Sc2cc1)cc(F)cc3
1,47.470192,250.086655,50.8013611,544.653564,219.089706,230.111832,-2.94779658,271.196442,29.549963,248.330978,0.00416,-0.33687,-9.279971948,3.5365,354.15787,5,22,12,1.9223076,8.3889055,2.0619528,3,2,-1.25346,4.9867234,2,170.36795,225.86989,182.24699,189,14,60,26.64993,15.49007,1.3114,0.5,-117.7551705,-115.8225663,-115.8600893,-118.5631527,-119.2335807,-121.6847871,-118.8370326,-118.6314001,-122.2513753,-122.6709062,O=C1[C@@H](c2sccc2)NCCN1
1,58.9266357,302.562225,60.7606812,644.532837,265.648132,280.527557,-2.6532588,327.148712,39.8562279,301.410217,0.00305,-0.35286,-9.684880556,2.8608,405.15866,6,28,16,1.749163,11.173362,1.3345248,4,2,-2.35549,5.9144521,3,197.23022,282.58475,216.23999,399,26,90,32.925516,16.354484,1.5756,0.5,-150.7114587,-148.6416504,-148.6824823,-151.5550652,-152.2443839,-156.6304936,-154.7110253,-154.4779365,-156.0290596,-154.8295691,O=C1[C@@]2(NC(=O)N1)Cc1c(cccc1)CC2
1,119.241241,615.927368,119.144661,1276.5603,547.875427,580.786743,-6.6404891,624.769958,79.7983932,610.283447,-0.01106,-0.27797,-7.263048156,3.6302,736.09906,12,58,30,1.2223647,20.924074,6.9035592,5,0,-5.0364099,12.435515,4,446.37149,588.66034,446.01498,2862,46,156,69.134204,42.123796,3.3166,0.5,-315.8209587,-312.6556907,-312.7181018,-317.1133071,-318.1710713,-327.8737912,-323.0238942,-322.5460553,-326.0726479,-321.4425862,Clc1cc2N(CCCN3CCN(CCOC(=O)C)CC3)c3c(Sc2cc1)cccc3
1,114.228363,586.31189,107.053581,1162.65942,525.362122,563.128662,-5.89049816,566.811096,80.3338013,586.173096,-0.01452,-0.36078,-9.422288616,8.6412,623.11993,0,62,31,1.7941819,22.982763,4.9485302,5,1,-5.0475798,11.728452,4,428.92654,581.05383,450.57098,2201,75,182,70.377583,42.162417,3.3155,0.5,-339.4677855,-336.0242818,-336.0907067,-340.9216394,-342.1347157,-344.8738452,-341.6223509,-341.1849249,-345.8020329,-342.7537034,S(C(=O)[C@]1(OC(=O)C)[C@@H](C)C[C@H]2[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]3(C)C(=CC(=O)C=C3)CC[C@H]21)C
1,81.4794769,415.446106,82.0957031,866.882874,366.151489,386.836456,-3.13626361,443.242035,56.9542274,414.484222,0.01146,-0.3405,-9.577394736,1.1763,536.73822,12,40,19,1.9523497,13.501789,3.8891339,2,1,-3.50984,8.0687723,2,288.52203,392.93823,255.36099,710,26,90,45.824653,25.533347,2.1872,0.444444444,-224.0647635,-222.4868802,-222.5181075,-224.705259,-225.2276951,-232.3108995,-229.2825555,-228.9387712,-229.9727216,-225.1161343,O([C@H](c1c(C)cccc1)c1ccccc1)CCNC
1,82.1170502,418.515289,79.7662506,862.508301,370.707916,394.097717,-3.39236569,433.931396,59.0284157,418.294373,0.01189,-0.33138,-9.340925932,3.0781,512.88287,6,44,19,2.0790799,13.880469,4.1079001,3,1,-2.4498701,7.7881174,2,302.12402,396.35214,263.38098,670,30,96,47.533825,31.226175,2.234,0.444444444,-251.8669368,-250.3114123,-250.342051,-252.5033118,-253.0249177,-258.2703034,-255.5220478,-255.1736235,-257.3258888,-253.1698201,O(C)c1cc([C@]2(O)[C@@H](CN(C)C)CCCC2)ccc1
1,100.961098,522.248901,102.339218,1088.67944,462.239288,487.699463,-5.15365887,549.112793,67.0291748,520.300171,-0.01903,-0.30509,-7.784150296,3.741,656.33514,16,50,27,1.5557958,19.551678,4.035862,8,5,-4.6785998,10.247662,3,380.41257,497.46979,369.42499,1952,47,140,56.682239,32.871761,2.791,0.5,-274.4779278,-270.0968263,-270.1822991,-276.2963282,-277.7990037,-283.6747771,-277.6084214,-277.2307541,-282.6221683,-281.5943199,O(C)c1c(OC)cc(NCc2c(C)c3c(N)nc(N)nc3cc2)cc1OC
1,58.0169868,297.108154,61.6443329,639.65448,259.903137,273.306183,-2.21935868,332.440643,38.4397774,295.819702,0.00199,-0.31415,-8.602675224,4.2849,405.28549,9,27,15,1.8900248,10.836499,1.8670791,4,4,-1.39701,5.7346578,2,201.8647,271.87756,204.22899,369,20,76,31.165516,14.076484,1.5433,0.5,-146.9734233,-144.4763388,-144.5253105,-148.0022045,-148.8490654,-151.9198571,-148.532506,-148.3040858,-152.0233048,-151.9507038,O=C(O)[C@@H](N)Cc1c2c([nH]c1)cccc2
1,95.1805573,473.567932,106.250938,1008.06134,414.015747,434.194519,-0.109508552,562.182556,62.474205,465.571869,-0.01235,-0.31721,-8.295728376,6.8582,586.04315,5,43,23,1.635645,16.982763,4.242106,10,5,-1.77949,8.0635157,2,336.47433,403.89847,324.341,1440,33,114,46.02386,31.57214,2.3417,0.461538462,-237.7053222,-232.6940334,-232.7913623,-239.7985505,-241.5339546,-246.8453896,-241.0855348,-240.7740551,-247.8118353,-249.7336079,O=C(OCCOCn1c2N=C(N)NC(=O)c2nc1)[C@@H](N)C(C)C
1,65.259407,332.399567,64.849472,690.100586,290.945435,309.128387,-2.15927482,362.814301,47.144886,332.698517,0.05961,-0.38054,-11.97718574,3.4789,427.5293,0,36,13,4.3911104,10.319991,5.0560036,2,2,-3.5730901,5.7059503,0,248.42961,298.46719,185.31099,246,18,54,36.598239,25.441761,1.774,0.5,-212.7199332,-211.2187638,-211.2476794,-213.3542037,-213.8831157,-216.4943331,-214.2680496,-213.979035,-216.9802503,-213.5837453,O=C(N)C(CCC)(CCC)CCC
1,52.3764839,261.608215,56.960495,568.450195,226.074097,236.839203,-0.349238753,318.255402,38.0205994,263.367737,0.03958,-0.41439,-12.35325005,1.9443,368.94171,0,26,10,3.5176966,7.9831276,4.675477,2,1,-2.0581601,4.1926217,0,182.64853,219.03053,144.21399,131,10,38,26.352688,18.449312,1.3102,0.5,-149.8875592,-148.8938637,-148.9135185,-150.2913188,-150.6208637,-152.9466361,-152.0132805,-151.7691441,-152.893063,-149.9895682,O=C(O)C(CCC)CCC
1,141.081848,728.17865,130.390152,1479.36975,650.05304,694.794678,-8.41706657,710.273987,104.225769,729.640076,0.01234,-0.30476,-8.62879836,0.9347,848.38208,6,81,31,1.6632739,23.181435,9.3403349,2,1,-10.00963,13.310418,2,501.04645,696.02856,430.71698,3414,48,154,85.98365,56.57635,3.9659,0.473684211,-472.6156305,-471.2127359,-471.2402185,-473.193555,-473.668663,-485.171796,-482.0302081,-481.4042466,-481.8673602,-468.550157,Oc1c(C)c(C)c2O[C@](CCC[C@H](CCC[C@H](CCCC(C)C)C)C)(C)CCc2c1C
1,114.436653,591.661316,111.008919,1220.52698,527.003235,559.88092,-6.88238239,588.519714,78.4237061,589.787781,-0.00898,-0.29526,-7.790136848,2.4766,717.05798,12,57,28,1.2710094,19.346724,6.846056,3,1,-4.7480998,11.994226,4,410.16461,567.43945,417.017,2268,44,146,67.898997,38.363003,3.2011,0.466666667,-316.2561124,-313.2947167,-313.3532385,-317.4608825,-318.4448363,-328.942679,-323.6446649,-323.1817729,-327.5762354,-321.6038864,Clc1cc2[C@@H](CCCN3CCN(CCCO)CC3)c3c(Sc2cc1)cccc3
1,79.1223221,399.212769,83.3083038,839.535767,351.708527,370.480499,-1.84561348,442.611877,53.5620575,396.911255,-0.00811,-0.33851,-8.99071264,4.0213,490.82065,11,36,21,1.8904327,15.1459,2.2221656,5,0,-3.04708,7.782846,3,282.97409,373.25729,286.31,800,40,114,42.160895,23.839105,2.0709,0.5,-188.8339408,-186.2720203,-186.3218295,-189.901752,-190.7856056,-194.9536068,-191.3876278,-191.0804354,-193.516979,-192.9920142,Fc1c(C2=NCC(=O)N(C)c3n(C)nc(C)c23)cccc1
1,52.3874474,267.113678,57.4211807,582.639465,233.226288,244.435776,-1.65707946,306.064941,30.6967049,261.97406,-0.03178,-0.35896,-8.903091288,3.224,368.21005,9,22,14,1.9560457,10.181798,2.1993461,5,2,-2.2014799,5.1868472,2,187.84744,236.13857,212.229,293,17,74,26.920344,16.477656,1.3858,0.428571429,-111.6237933,-108.1551254,-108.2238333,-113.0295422,-114.1749459,-113.1226175,-109.3497789,-109.1457318,-115.5306969,-119.6086487,S(=O)(=O)(N)Cc1noc2c1cccc2
0,206.122055,1049.21533,191.696335,2057.58179,944.211792,1010.90503,-9.73396111,1013.1496,147.282486,1050.56445,-0.06435,-0.34184,-7.550946884,4.3743,1060.4297,12,111,58,1.0691633,41.954571,10.950872,16,4,-6.5695801,20.429878,7,742.05548,1038.5756,811.87799,14870,118,324,122.390029,77.163971,5.8165,0.5,-604.7810354,-599.7744476,-599.8731444,-606.8254478,-608.4986424,-617.003187,-612.1864654,-611.4059193,-621.0118149,-622.0470086,O=C(OC)[C@H]1[C@@](O)(CC)C[C@H](O[C@H]2O[C@H](C)[C@H](O[C@H]3O[C@@H](C)[C@@H](O[C@H]4O[C@@H](C)C(=O)CC4)[C@@H](O)C3)[C@@H](N(C)C)C2)c2c(O)c3C(=O)c4c(O)cccc4C(=O)c3cc12
0,59.0167809,294.187958,69.1480179,650.006958,252.434097,262.206085,-0.0457,368.993805,39.3124886,290.863739,-0.02033,-0.32442,-8.274775444,4.3744,409.80627,6,25,15,2.5527978,11.585422,2.6892955,8,10,0.27072999,5.2055273,1,222.47572,244.84923,231.647,368,21,72,27.90993,12.31007,1.5531,0.5,-115.6589434,-112.6856461,-112.7445082,-116.8664549,-117.8523116,-121.1517315,-117.1312993,-116.9271804,-120.6021389,-122.4161006,Clc1c(N)nc(N)c(C(=O)N[C-]([N+H3])N)n1
0,142.128479,705.536804,150.184036,1461.01746,624.010315,657.991028,-1.67744803,779.384644,99.3440552,700.353882,-0.03246,-0.33509,-8.235046508,1.8301,810.87708,15,60,31,1.591565,22.380104,10.292034,4,0,-9.0343504,14.566408,3,493.19519,647.16089,645.31897,2897,50,156,77.542997,45.653003,3.7536,0.5,-321.0124134,-318.4078709,-318.45932,-322.0728467,-322.9393863,-335.2571018,-328.9855355,-328.4533422,-333.6172346,-330.4174568,Ic1c(OCCN(CC)CC)c(I)cc(C(=O)c2c(CCCC)oc3c2cccc3)c1
0,164.909912,825.126892,162.726547,1641.12158,738.023438,785.621155,-3.51059699,864.598206,114.771805,821.068359,-0.02951,-0.34443,-8.569477072,5.5048,856.45422,6,83,45,1.4474292,33.170479,7.5877814,15,8,-2.1040699,15.495772,5,598.79889,782.14905,630.651,6758,98,252,91.360134,51.973866,4.4505,0.473684211,-447.5624524,-442.5641012,-442.6628627,-449.5980638,-451.2625528,-457.2420054,-451.6015887,-450.9963924,-462.363623,-466.9644109,O=C(O)[C@H](NC(=O)C=1C(=O)[C@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](O)(C)[C@H]3C[C@H]2[C@H](N(C)C)C=1O)N1CCN(CCO)CC1
0,142.069046,699.478027,136.490524,1365.12952,628.342529,672.631775,-1.3641746,720.021851,103.270248,702.512756,0.06372,-0.35617,-11.42587872,1.6641,663.09003,0,78,37,1.4330227,27.178915,9.9224997,16,15,1.73803,12.23277,4,485.21307,650.73724,539.58301,4450,72,200,78.620513,52.421487,3.7778,0.470588235,-443.8673682,-438.9458372,-439.0441206,-445.8388104,-447.4354156,-449.0668303,-440.364352,-439.8806286,-458.1839675,-467.1780568,O([C@H]1[C@H](O)[C@H](O)[C@@H](N)C[C@H]1N)[C@H]1[C@H](N)C[C@H]2O[C@@H](O[C@@H]3[C@H](O)[C@@H](O)[C@H](N)[C@H](CO)O3)[C@@H](NC)[C@H](O)[C@H]2O1
0,131.433685,673.00592,130.22493,1385.27515,601.018188,638.036865,-6.30085897,684.368164,90.355751,669.588989,-0.01281,-0.30879,-8.054089368,2.5798,797.51819,21,65,34,1.0681174,23.329851,5.2610645,5,1,-6.4896898,13.486709,5,461.86526,650.66577,458.58099,4090,51,180,75.709583,42.948417,3.5564,0.5,-358.2384712,-355.1669097,-355.2268128,-359.5139627,-360.568242,-374.2513307,-369.0872291,-368.5822443,-369.5852533,-361.7090498,Fc1ccc(Cn2c(NC3CCN(CCc4ccc(OC)cc4)CC3)nc3c2cccc3)cc1
0,209.548935,1025.90649,193.945084,1929.57751,927.673279,995.930542,-1.46730125,1030.66748,152.416138,1034.6272,0.03697,-0.33191,-10.03781501,2.636,884.01111,0,117,50,2.1461003,38.040722,14.913818,13,4,-3.84025,18.643663,3,764.86182,994.40515,717.93799,8452,97,262,120.519131,88.636869,5.7143,0.428571429,-668.8346729,-664.3550121,-664.442453,-670.69235,-672.2265313,-677.2065341,-670.8673346,-670.1366385,-684.1691484,-683.2670317,O([C@H]1[C@@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@](OC)(C)C2)[C@@H](C)C(=O)O[C@@H](CC)[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@@H](C)C[C@]1(O)C)[C@@H]1[C@@H](O)[C@H](N(C)C)C[C@@H](C)O1
0,101.156342,502.269897,108.439896,1054.97815,441.918549,464.035706,-0.730558217,570.753662,69.8191376,499.392181,-0.00748,-0.33383,-8.88050566,2.2573,602.61469,6,44,26,1.6719244,19.223249,3.9309123,8,3,-3.3500099,9.4027786,3,350.65683,448.13138,378.405,1651,43,142,51.834274,28.429726,2.5924,0.5,-226.9472491,-223.3939125,-223.4645511,-228.3798338,-229.5438852,-232.963342,-230.0223551,-229.6350521,-234.2722869,-235.9350339,O=C(O)[C@H](C(=O)N[C@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccccc1
0,81.7073059,411.365021,86.0568771,871.260864,360.927887,380.183014,-1.67328465,463.95993,57.1274452,410.388977,0.01128,-0.31813,-8.963773156,2.4785,517.46899,6,40,19,2.4608173,14.629392,3.8897262,6,6,-1.69182,7.2109785,1,301.04425,365.34302,267.32898,766,24,92,42.588653,24.575347,2.1352,0.5,-224.3153843,-221.410121,-221.4670454,-225.5131597,-226.4990181,-229.962973,-225.8352558,-225.5068096,-231.341257,-230.871914,O=C(Nc1c(O)ccc([C@H](O)CNC(C)(C)C)c1)N
0,93.6973572,468.557281,102.644905,994.417419,410.871918,430.751801,-1.12111938,539.660034,62.3706703,464.224243,-0.01428,-0.33768,-8.80023144,5.4739,574.90326,6,38,24,1.5845311,17.430357,4.2140288,7,4,-3.85728,9.0267649,3,320.83517,414.29755,367.81299,1383,39,128,47.323102,22.858898,2.4154,0.5,-191.5113236,-187.5930267,-187.6702579,-193.1123348,-194.4234616,-197.7454052,-193.8335821,-193.4834827,-198.5187468,-199.1364537,ClC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@@H]2SC1
0,93.397583,474.558258,99.0852661,999.172607,418.471619,440.540161,-2.79130244,523.235291,62.6527634,471.8349,-0.01304,-0.3358,-8.782816016,6.3783,580.46954,6,42,25,1.5682645,18.3006,3.9336672,8,5,-2.6814499,9.1089172,3,330.51581,431.293,363.39398,1570,41,134,49.705481,25.718519,2.4926,0.461538462,-219.2794346,-214.773157,-214.8617622,-221.1269113,-222.6424268,-224.7479863,-220.2582322,-219.9081945,-226.7757586,-229.2988201,O=C(N[C@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)[C@@H](N)c1ccc(O)cc1
0,123.10006,620.682129,132.706039,1299.03821,548.500183,576.722839,-2.70038033,689.43335,79.5971832,612.342529,-0.03784,-0.32258,-7.748230984,8.3352,732.21082,11,51,32,1.3096436,22.990835,6.3925357,10,5,-5.42033,12.289961,4,427.41455,553.54199,493.58899,3239,50,172,64.319067,33.784933,3.2473,0.5,-255.8006394,-250.2363825,-250.3447477,-258.1167193,-260.0340339,-262.2078917,-256.1614078,-255.6994366,-263.7465948,-267.2345189,S(CC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)[C@@H](N)c3ccc(O)cc3)[C@@H]2SC1)c1sc(C)nn1
0,104.559555,520.77301,117.800415,1110.41931,456.54306,477.617645,-0.382272393,614.991211,68.0969696,516.027832,-0.02786,-0.3363,-8.393145904,7.0587,624.7962,5,42,27,1.623762,19.714813,5.1321421,11,5,-2.9790599,9.668746,3,363.3812,445.05606,413.435,1903,43,142,50.753895,29.048105,2.6326,0.5,-210.1514659,-204.7936565,-204.8983035,-212.3715189,-214.2043442,-214.2072137,-209.0136587,-208.6287105,-215.9794244,-220.2040999,O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(COC)CS[C@@H]12)/C(=N/O)/c1nc(N)sc1
0,119.431183,590.857544,132.798721,1244.76184,519.137695,544.39801,0.0568,696.461243,79.4314117,587.746399,-0.04101,-0.33863,-8.098716392,7.2228,687.31873,5,47,30,1.6376344,21.88854,6.7043033,12,2,-4.4067001,11.169359,3,425.84695,507.52765,471.543,2591,48,156,58.145481,35.494519,3.0349,0.5,-229.6258293,-224.028109,-224.1375976,-231.9384874,-233.8435034,-232.3950544,-226.4530561,-226.0100373,-233.5489696,-237.4264258,S(CC#N)CC(=O)N[C@]1(OC)C(=O)N2C(C(=O)O)=C(CSc3n(C)nnn3)CS[C@@H]12
0,140.914337,713.690735,154.570251,1501.19153,629.757263,660.483582,-3.11049509,804.154419,87.9305649,704.426208,-0.02818,-0.30699,-7.586866196,9.4678,849.08191,10,57,37,1.3216656,26.852642,8.3740606,13,5,-6.03304,14.024865,4,502.89825,627.22986,584.67902,4854,57,196,72.34986,41.35214,3.7259,0.473684211,-279.4204702,-272.509939,-272.6449566,-282.2829927,-284.6460498,-285.0914247,-278.3865556,-277.8573365,-286.9599799,-291.6511869,S(CC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)/C(=N/OC)/c3nc(N)sc3)[C@H]2SC1)c1sc(CC(=O)O)c(C)n1
0,106.019119,529.080566,113.685234,1110.8866,465.896393,488.889099,-1.26247633,600.847534,71.8560181,524.449402,-0.02538,-0.33538,-8.435596,6.0856,627.98572,6,46,27,1.579458,19.714813,4.5184598,8,5,-3.8141699,10.019318,3,363.5564,474.24966,389.43201,1954,44,142,54.559067,27.904933,2.7314,0.466666667,-240.4612719,-235.9526187,-236.0407043,-242.3287325,-243.8701586,-246.9931944,-242.6012475,-242.2037682,-248.1117163,-249.2368555,O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C/C)CS[C@H]12)[C@H](N)c1ccc(O)cc1
0,108.537979,556.758057,111.260483,1166.21362,493.093872,520.881226,-4.74696779,588.105957,73.4622803,553.117615,-0.01621,-0.33879,-8.777917928,8.2803,684.11108,6,51,29,1.2217338,20.543242,4.4523807,8,3,-4.0050201,10.937061,4,378.41302,517.65912,414.48599,2584,46,156,60.377446,33.824554,2.9457,0.5,-272.2850071,-267.433099,-267.5274278,-274.3080266,-275.9832298,-281.7553825,-276.2850854,-275.8795013,-282.8241507,-284.4615826,O=C(N[C@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)Cc1ccc(C2=NCCCN2)cc1
0,139.975739,707.51593,152.520126,1485.03552,625.136841,656.424988,-3.16889215,792.140442,88.7782822,701.997864,-0.0445,-0.31722,-7.421147552,9.6704,821.57245,5,57,39,1.3181584,28.266855,7.4180522,16,5,-5.5837002,13.884695,4,522.75989,632.06036,594.60999,5623,64,204,71.118274,40.121726,3.7347,0.473684211,-276.0839295,-268.7085611,-268.8521163,-279.1548562,-281.6964664,-281.088711,-274.7008125,-274.1982746,-283.0243758,-289.9186734,S(/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OC)/c3nc(N)sc3)[C@@H]2SC1)C=1N(CC=O)C(=O)C(=O)NN=1
0,115.813087,583.796997,128.583221,1229.83484,513.048401,537.81958,-1.70459962,680.795898,65.9062958,574.16803,-0.02663,-0.33645,-8.430697912,3.6499,697.78735,5,48,31,1.6781785,22.869514,6.1887679,13,4,-2.9330499,10.815806,3,416.99683,505.58612,471.47101,2753,49,162,57.211481,36.206519,2.9888,0.466666667,-239.3989503,-232.6920781,-232.823537,-242.159846,-244.4288048,-241.5724778,-235.8990058,-235.4652808,-245.7020476,-253.6016249,O=C(N[C@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)C[S@@H0](=O)[C@H]12)/C(=N/OC)/c1nc(N)sc1
0,154.990143,768.516968,166.999634,1595.12073,675.659912,709.953308,-0.534515619,880.881042,103.110619,761.046082,-0.01499,-0.32419,-8.41382672,4.1971,890.82397,5,66,38,1.5243444,28.197941,8.5301771,14,4,-4.8776102,13.918368,3,549.90149,663.4126,568.63202,5435,58,196,76.206204,49.667796,3.891,0.5,-340.830432,-335.3415771,-335.449344,-343.0865485,-344.9404816,-346.3198673,-341.3577268,-340.7486985,-346.719101,-348.6714533,O=C(Nc1scc(/C(=N\OC)/C(=O)N[C@H]2C(=O)N3C(C(=O)OCOC(=O)C(C)(C)C)=CCS[C@H]23)n1)[C@H](N)C
0,133.426468,672.131958,148.090942,1418.41479,592.919373,621.122864,-2.0656302,775.598999,85.0111694,664.522949,-0.04176,-0.34166,-8.16075884,14.0391,796.89496,5,54,36,1.3489956,26.145535,6.6928806,15,5,-5.2785802,12.868069,4,481.1875,587.92487,554.58899,4386,59,192,66.796274,39.163726,3.4802,0.5,-265.7790896,-258.1759211,-258.3236608,-268.9546001,-271.5883023,-270.9375256,-263.8514911,-263.3795233,-273.2225449,-280.503903,S(CC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)/C(=N/OC)/c3nc(N)sc3)[C@H]2SC1)C=1N(C)NC(=O)C(=O)N=1
0,87.7775955,435.975494,98.0574722,935.227234,381.558868,399.179535,-0.314210385,521.742676,58.7701988,435.579468,-0.02452,-0.34379,-8.687847532,6.806,542.74756,0,36,23,1.9923608,17.145901,4.2314329,9,2,-2.2516,7.984796,2,313.91071,379.25424,339.328,1242,34,116,42.560309,25.539691,2.2372,0.461538462,-180.210849,-175.595924,-175.6862185,-182.1161918,-183.6848792,-182.9844168,-179.0652249,-178.7429067,-185.1970027,-188.7669771,O=C(N[C@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)CS[C@H]12)CC#N
0,99.1893005,501.080231,106.919716,1060.1355,441.798462,463.544067,-2.37259293,559.282776,64.6682205,497.091278,-0.018,-0.33643,-8.664989788,6.3187,613.65497,5,42,26,1.5598134,18.84457,5.168529,8,2,-3.62835,9.7401772,3,351.35086,448.22424,396.444,1790,37,136,51.640688,30.439312,2.615,0.5,-210.9799477,-206.6414549,-206.7267486,-212.7592904,-214.2193927,-216.3136864,-212.8050699,-212.427435,-217.8661342,-219.6937383,O=C(N[C@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)CS[C@H]12)Cc1sccc1
0,93.1573715,470.577728,94.8105164,982.427917,415.892792,440.703949,-2.73906875,502.985168,66.334343,471.717621,0.00617,-0.33162,-9.191806364,3.0466,562.31195,0,46,23,1.6734289,16.991199,3.8173852,7,4,-2.8127401,8.5905342,3,325.26392,421.94843,341.43201,1167,39,130,51.144239,32.277761,2.465,0.454545455,-252.1473336,-249.1255464,-249.1851231,-253.3814384,-254.3917643,-257.6552705,-254.0151284,-253.6413719,-259.7016324,-260.2624705,O=C(O)[C@@H]1C(C)(C)S[C@@H]2[C@@H](NC(=O)C3(N)CCCCC3)C(=O)N12
0,154.910812,761.825989,154.450272,1510.34314,679.915527,724.635193,-0.642190039,818.531738,110.710678,765.675842,0.0423,-0.33952,-10.38993311,10.0332,749.69922,0,85,40,1.9210162,30.101564,12.234363,19,21,2.71963,13.124863,3,551.93976,689.92017,587.62799,4989,76,210,84.289685,54.878315,4.1447,0.466666667,-391.8970501,-316.8513361,-316.4074619,-394.4230315,-396.4822431,-401.4076162,-323.0356368,-322.5157582,-409.2356833,-377.7845568,O([C@@H]1[C@H](O)[C@@H](O)[C@H](N[C-]([N+H3])N)[C@@H](O)[C@@H]1N[C-]([N+H3])N)[C@@H]1[C@H](O[C@@H]2[C@@H](NC)[C@H](O)[C@@H](O)[C@H](CO)O2)[C@@](O)(CO)[C@@H](C)O1
0,145.395142,736.934265,139.310364,1470.37988,657.762817,701.485168,-5.7511034,745.784485,101.387939,733.991638,-0.00576,-0.32148,-8.591246352,2.4293,793.63934,12,74,42,1.1944246,29.283363,6.7892799,13,3,-3.8203299,14.026952,7,493.39969,712.35742,588.56201,5464,83,242,82.803376,53.184624,3.8966,0.5,-394.0242954,-390.1147824,-390.1919954,-395.6164293,-396.9176003,-399.0466167,-395.6046068,-395.0240796,-401.7352076,-404.1859831,O([C@@H]1[C@H](O)[C@@H](O)[C@H]2O[C@@H](C)OC[C@@H]2O1)[C@H]1[C@H]2[C@H]([C@H](c3cc(OC)c(O)c(OC)c3)c3c1cc1OCOc1c3)C(=O)OC2
